NChap1_final_00004564	Y1	98.324	179	3	0	54	232	2063	87808752	87808574	343398141	5.06e-83	315	170
NChap1_final_00004572	Y2	98.291	234	4	0	90	323	1661	305971429	305971196	347874410	5.03e-112	411	222
NChap1_final_00004572	A1	91.463	82	6	1	672	752	1661	249806709	249806628	467141259	5.71e-22	111	60
NChap1_final_00004592	Y2	97.608	209	4	1	33	240	906	297941964	297941756	347874410	3.57e-96	357	193
NChap1_final_00004600	Y2	97.297	333	9	0	327	659	659	297480410	297480742	347874410	3.92e-159	566	306
NChap1_final_00004600	A1	90.000	80	4	3	300	377	659	224680910	224680833	467141259	4.78e-19	100	54
NChap1_final_00004600	A4	95.833	48	1	1	1	47	659	139298599	139298552	174131248	8.05e-12	76.8	41
NChap1_final_00004600	Y1	95.652	46	1	1	1	45	659	290123677	290123632	343398141	1.04e-10	73.1	39
NChap1_final_00004600	A2	92.308	52	0	3	1	49	659	13358674	13358624	327917628	3.75e-10	71.3	38
NChap1_final_00004622	Y1	99.572	701	3	0	1	701	1525	84759125	84758425	343398141	0.0	1279	692
NChap1_final_00004622	Y2	79.429	700	115	19	43	735	1525	75358226	75357549	347874410	2.70e-129	468	253
NChap1_final_00004622	A1	84.848	66	8	2	1452	1515	1525	34574238	34574303	467141259	4.14e-08	65.8	35
NChap1_final_00004639	Y1	93.878	245	14	1	247	491	1648	83663539	83663782	343398141	3.05e-99	368	199
NChap1_final_00004658	Y2	98.986	1480	15	0	169	1648	1648	324078586	324077107	347874410	0.0	2651	1435
NChap1_final_00004666	Y2	97.170	106	3	0	992	1097	1097	323519013	323518908	347874410	1.01e-42	180	97
NChap1_final_00004675	Y2	95.333	450	14	1	759	1208	1211	322958902	322959344	347874410	0.0	708	383
NChap1_final_00004675	A1	83.740	123	20	0	406	528	1211	19326581	19326459	467141259	8.89e-24	117	63
NChap1_final_00004683	Y2	96.429	924	29	3	357	1277	1293	328407268	328408190	347874410	0.0	1520	823
NChap1_final_00004728	A2	90.244	82	8	0	1097	1178	1912	310322367	310322286	327917628	8.53e-21	108	58
NChap1_final_00004730	Y1	94.265	279	16	0	660	938	938	244002655	244002377	343398141	2.78e-117	427	231
NChap1_final_00004741	A2	96.732	153	5	0	1258	1410	1410	10422202	10422050	327917628	2.11e-65	255	138
NChap1_final_00004741	A1	96.732	153	5	0	1258	1410	1410	9033307	9033459	467141259	2.11e-65	255	138
NChap1_final_00004741	A4	96.732	153	5	0	1258	1410	1410	10972410	10972258	174131248	2.11e-65	255	138
NChap1_final_00004744	Y2	92.208	154	11	1	60	212	482	15630835	15630682	347874410	3.27e-54	217	117
NChap1_final_00004746	A2	92.308	78	6	0	839	916	1145	39868406	39868483	327917628	3.91e-22	111	60
NChap1_final_00004747	A1	77.279	757	163	4	250	1006	1068	440286402	440287149	467141259	5.28e-120	436	236
NChap1_final_00004764	Y2	98.425	127	2	0	588	714	994	317666860	317666986	347874410	4.16e-56	224	121
NChap1_final_00004777	Y2	83.333	162	14	9	1722	1872	1982	41568400	41568559	347874410	1.13e-29	137	74
NChap1_final_00004777	A4	83.333	162	14	9	1722	1872	1982	54592989	54593148	174131248	1.13e-29	137	74
NChap1_final_00004777	A1	85.496	131	16	2	1745	1872	1982	251218700	251218830	467141259	1.46e-28	134	72
NChap1_final_00004777	A2	82.609	161	16	8	1722	1872	1982	91905204	91905362	327917628	5.25e-28	132	71
NChap1_final_00004777	Y1	81.395	129	19	4	1748	1872	1982	163663313	163663186	343398141	1.48e-18	100	54
NChap1_final_00004786	Y1	72.619	336	92	0	524	859	1228	341711608	341711943	343398141	4.20e-22	111	60
NChap1_final_00004789	Y2	92.405	79	6	0	615	693	693	56204656	56204734	347874410	6.47e-23	113	61
NChap1_final_00004827	A4	85.714	252	32	2	364	615	1089	171689320	171689567	174131248	9.68e-68	263	142
NChap1_final_00004827	A2	84.932	146	22	0	436	581	1089	21381669	21381814	327917628	2.83e-33	148	80
NChap1_final_00004854	Y2	96.053	380	15	0	912	1291	1291	256023301	256022922	347874410	5.94e-175	619	335
NChap1_final_00004872	Y2	97.333	225	6	0	2874	3098	3098	336062646	336062870	347874410	2.06e-103	383	207
NChap1_final_00004882	Y1	87.931	116	8	3	2083	2198	2198	210520784	210520675	343398141	5.83e-28	132	71
NChap1_final_00004905	Y2	100.000	28	0	0	867	894	1248	184104178	184104151	347874410	2.62e-04	52.8	28
NChap1_final_00004925	Y1	95.855	193	7	1	721	912	1199	90877447	90877255	343398141	3.76e-82	311	168
NChap1_final_00004974	Y2	97.927	193	4	0	3616	3808	4119	192566206	192566398	347874410	7.81e-89	335	181
NChap1_final_00004974	A4	72.860	958	242	18	2476	3424	4119	66159242	66158294	174131248	3.66e-82	313	169
NChap1_final_00004974	Y1	96.739	92	3	0	4028	4119	4119	321181309	321181400	343398141	2.35e-34	154	83
NChap1_final_00004991	A2	100.000	193	0	0	511	703	1980	67098164	67097972	327917628	7.95e-96	357	193
NChap1_final_00004991	A1	100.000	193	0	0	511	703	1980	176853494	176853302	467141259	7.95e-96	357	193
NChap1_final_00004991	A4	98.446	193	3	0	511	703	1980	7266583	7266391	174131248	8.00e-91	340	184
NChap1_final_00004998	A4	87.103	1008	128	2	2917	3923	5163	66762404	66763410	174131248	0.0	1140	617
NChap1_final_00004998	Y2	95.431	197	9	0	123	319	5163	127114456	127114652	347874410	1.28e-82	315	170
NChap1_final_00004998	Y1	97.183	71	2	0	123	193	5163	292838885	292838815	343398141	2.99e-24	121	65
NChap1_final_00004998	A1	98.462	65	1	0	129	193	5163	154082264	154082328	467141259	1.39e-22	115	62
NChap1_final_00005015	Y2	94.608	408	9	1	769	1176	1176	328708342	328708736	347874410	5.39e-175	619	335
NChap1_final_00005015	Y1	82.857	245	29	9	61	296	1176	203409706	203409946	343398141	4.98e-51	207	112
NChap1_final_00005020	A4	92.793	111	8	0	296	406	655	143400418	143400528	174131248	2.15e-37	161	87
NChap1_final_00005038	A4	87.500	120	14	1	352	471	3108	64394050	64393932	174131248	1.78e-29	137	74
NChap1_final_00005045	A2	95.238	42	0	2	1694	1734	1854	315260756	315260716	327917628	5.05e-08	65.8	35
NChap1_final_00005049	A1	83.830	235	36	2	866	1099	1574	410669233	410669000	467141259	2.39e-55	222	120
NChap1_final_00005049	Y2	100.000	51	0	0	698	748	1574	35196618	35196668	347874410	5.45e-17	95.3	51
NChap1_final_00005052	Y2	100.000	36	0	0	1023	1058	1058	34211098	34211063	347874410	7.91e-09	67.6	36
NChap1_final_00005052	A4	97.436	39	1	0	1020	1058	1058	43041906	43041944	174131248	7.91e-09	67.6	36
NChap1_final_00005052	Y1	97.436	39	0	1	1020	1058	1058	95851970	95851933	343398141	2.84e-08	65.8	35
NChap1_final_00005052	A1	100.000	34	0	0	1025	1058	1058	102634308	102634341	467141259	1.02e-07	63.9	34
NChap1_final_00005052	A2	94.872	39	2	0	1020	1058	1058	27000524	27000562	327917628	3.68e-07	62.1	33
NChap1_final_00005061	A1	91.509	318	25	2	1	317	648	187264012	187264328	467141259	3.15e-120	436	236
NChap1_final_00005067	Y1	98.243	626	10	1	1	626	2310	75259646	75260270	343398141	0.0	1094	592
NChap1_final_00005067	A2	89.251	307	22	4	623	920	2310	207444751	207445055	327917628	9.22e-101	374	202
NChap1_final_00005067	A1	89.180	305	23	6	625	920	2310	292400674	292400977	467141259	3.32e-100	372	201
NChap1_final_00005067	Y2	89.180	305	23	3	625	920	2310	54378905	54379208	347874410	3.32e-100	372	201
NChap1_final_00005119	Y2	99.526	211	1	0	452	662	1563	268632101	268631891	347874410	2.87e-104	385	208
NChap1_final_00005119	A1	90.323	124	12	0	332	455	1563	18479394	18479517	467141259	1.46e-37	163	88
NChap1_final_00005137	Y1	98.230	1525	22	3	404	1927	2233	117351110	117352630	343398141	0.0	2662	1441
NChap1_final_00005137	A2	96.482	398	13	1	8	404	2233	201968140	201968537	327917628	0.0	656	355
NChap1_final_00005143	Y2	97.541	122	3	0	176	297	323	228991890	228992011	347874410	3.56e-52	209	113
NChap1_final_00005161	A1	92.742	124	5	1	598	717	1098	251463229	251463106	467141259	1.31e-41	176	95
NChap1_final_00005235	Y2	94.171	772	42	1	1	772	2031	72941036	72941804	347874410	0.0	1173	635
NChap1_final_00005235	A4	93.896	770	44	1	1	770	2031	160041660	160040894	174131248	0.0	1158	627
NChap1_final_00005235	A2	92.727	770	53	2	1	770	2031	183250741	183249975	327917628	0.0	1109	600
NChap1_final_00005235	Y1	97.842	278	6	0	1560	1837	2031	257648482	257648205	343398141	4.64e-133	481	260
NChap1_final_00005257	Y1	100.000	182	0	0	1	182	273	254908046	254907865	343398141	1.30e-90	337	182
NChap1_final_00005257	Y2	95.139	144	7	0	39	182	273	112384604	112384747	347874410	8.17e-58	228	123
NChap1_final_00005257	A2	85.437	103	7	3	1	100	273	929187	929284	327917628	1.86e-19	100	54
NChap1_final_00005257	A1	85.437	103	6	5	1	100	273	246749480	246749576	467141259	6.68e-19	99.0	53
NChap1_final_00005257	A4	92.857	42	3	0	217	258	273	129076585	129076626	174131248	8.77e-08	62.1	33
NChap1_final_00005295	Y1	96.308	325	12	0	344	668	1449	269403535	269403859	343398141	2.49e-149	534	289
NChap1_final_00005305	Y1	96.319	163	6	0	1	163	1257	268602407	268602569	343398141	2.41e-69	268	145
NChap1_final_00005305	A2	79.878	164	28	4	1	163	1257	131360912	131361071	327917628	3.32e-23	115	62
NChap1_final_00005309	Y1	96.469	793	19	3	442	1233	1233	267119630	267120414	343398141	0.0	1301	704
NChap1_final_00005337	Y1	97.826	92	2	0	1	92	186	123245581	123245672	343398141	1.96e-37	159	86
NChap1_final_00005351	Y1	98.498	333	5	0	1	333	645	170753793	170754125	343398141	8.18e-166	588	318
NChap1_final_00005506	Y2	100.000	187	0	0	414	600	718	282167854	282167668	347874410	6.08e-93	346	187
NChap1_final_00005554	Y2	97.124	452	5	2	1824	2267	2267	341589384	341589835	347874410	0.0	756	409
NChap1_final_00005554	A4	95.161	124	4	2	2145	2267	2267	56335783	56335905	174131248	7.56e-47	195	105
NChap1_final_00005554	Y1	94.309	123	7	0	2145	2267	2267	62274721	62274843	343398141	3.52e-45	189	102
NChap1_final_00005572	Y2	100.000	178	0	0	1	178	573	342568368	342568545	347874410	4.83e-88	329	178
NChap1_final_00005605	Y2	98.774	979	4	1	1	971	1233	343711917	343710939	347874410	0.0	1735	939
NChap1_final_00005705	Y2	98.901	182	1	1	488	668	668	288479964	288479783	347874410	2.64e-86	324	175
NChap1_final_00005705	A1	96.732	153	5	0	1	153	668	20121141	20120989	467141259	9.77e-66	255	138
NChap1_final_00005748	Y2	99.103	223	2	0	539	761	761	289994362	289994140	347874410	1.36e-109	401	217
NChap1_final_00005881	Y2	98.561	417	6	0	344	760	760	278282990	278282574	347874410	0.0	737	399
NChap1_final_00005881	A1	95.227	419	17	1	344	759	760	396400154	396400572	467141259	0.0	660	357
NChap1_final_00005910	Y2	97.892	332	6	1	1	331	1350	277321917	277321586	347874410	4.91e-161	573	310
NChap1_final_00005940	Y2	99.371	159	1	0	1	159	1416	266356697	266356855	347874410	2.09e-75	289	156
NChap1_final_00006013	A2	78.054	925	189	14	507	1424	1742	298073301	298072384	327917628	2.29e-160	571	309
NChap1_final_00006016	Y1	92.770	1148	35	8	1	1147	2100	124249636	124250736	343398141	0.0	1616	875
NChap1_final_00006034	Y2	96.319	163	6	0	25	187	735	315403889	315403727	347874410	1.39e-69	268	145
NChap1_final_00006034	Y1	100.000	99	0	0	377	475	735	124753972	124753874	343398141	5.17e-44	183	99
NChap1_final_00006034	A2	98.182	55	1	0	313	367	735	46757748	46757694	327917628	6.92e-18	97.1	52
NChap1_final_00006044	Y2	86.175	217	28	2	1569	1784	1808	177230527	177230312	347874410	1.27e-58	233	126
NChap1_final_00006050	A2	93.089	2156	132	3	5	2160	2230	302396434	302394296	327917628	0.0	3140	1700
NChap1_final_00006080	A2	78.884	663	121	15	1	648	2058	321537264	321536606	327917628	4.80e-118	431	233
NChap1_final_00006087	A1	92.188	64	5	0	2558	2621	2621	447886121	447886184	467141259	1.18e-15	91.6	49
NChap1_final_00006087	Y2	91.803	61	5	0	2561	2621	2621	281430219	281430159	347874410	5.50e-14	86.1	46
NChap1_final_00006087	Y1	97.727	44	1	0	2522	2565	2621	315042977	315042934	343398141	3.31e-11	76.8	41
NChap1_final_00006138	Y1	95.628	366	16	0	627	992	1141	244753758	244754123	343398141	1.47e-165	588	318
NChap1_final_00006143	A1	95.541	157	7	0	1375	1531	1531	436118662	436118506	467141259	2.97e-64	252	136
NChap1_final_00006143	Y1	94.937	158	7	1	1375	1531	1531	99926800	99926643	343398141	1.38e-62	246	133
NChap1_final_00006143	Y2	93.413	167	9	1	1367	1531	1531	221496053	221496219	347874410	1.38e-62	246	133
NChap1_final_00006143	A2	93.293	164	11	0	1368	1531	1531	273549488	273549651	327917628	1.79e-61	243	131
NChap1_final_00006143	A4	94.268	157	8	1	1375	1531	1531	66272955	66272800	174131248	2.31e-60	239	129
NChap1_final_00006143	scaffold_404	92.053	151	10	1	1375	1525	1531	33133	32985	51888	5.04e-52	211	114
NChap1_final_00006355	Y1	99.495	198	1	0	1	198	1212	228565529	228565332	343398141	3.72e-97	361	195
NChap1_final_00006357	Y1	96.633	297	9	1	532	828	1370	228401179	228401474	343398141	1.43e-136	492	266
NChap1_final_00006357	A1	96.429	140	5	0	1	140	1370	200197869	200197730	467141259	3.45e-58	231	125
NChap1_final_00006357	A4	96.429	140	5	0	1	140	1370	85830877	85830738	174131248	3.45e-58	231	125
NChap1_final_00006357	A2	93.651	126	8	0	1244	1369	1370	185686032	185686157	327917628	2.11e-45	189	102
NChap1_final_00006357	Y2	92.969	128	8	1	1244	1370	1370	97964553	97964426	347874410	2.73e-44	185	100
NChap1_final_00006357	scaffold_482	90.551	127	12	0	1244	1370	1370	40817	40691	43098	2.75e-39	169	91
NChap1_final_00006357	scaffold_633	84.921	126	15	4	1244	1368	1370	12031	12153	26491	6.03e-26	124	67
NChap1_final_00006357	scaffold_5	83.471	121	17	3	1250	1369	1370	1916235	1916117	2641153	1.69e-21	110	59
NChap1_final_00006357	scaffold_313	88.525	61	6	1	1262	1321	1370	55366	55306	61207	2.21e-10	73.1	39
NChap1_final_00006357	scaffold_441	82.895	76	12	1	1262	1336	1370	9497	9422	46908	1.03e-08	67.6	36
NChap1_final_00006359	Y1	96.961	691	4	1	1	674	1626	228207915	228207225	343398141	0.0	1144	619
NChap1_final_00006359	Y2	81.373	204	36	2	1276	1478	1626	5284105	5283903	347874410	4.23e-38	165	89
NChap1_final_00006393	Y1	93.621	486	12	3	490	975	1060	226163049	226162583	343398141	0.0	708	383
NChap1_final_00006414	Y1	98.083	313	5	1	1	313	1399	72559121	72559432	343398141	3.99e-152	544	294
NChap1_final_00006420	Y2	99.585	241	1	0	542	782	782	165576854	165577094	347874410	2.96e-121	440	238
NChap1_final_00006542	Y1	100.000	340	0	0	309	648	703	5954144	5953805	343398141	5.27e-178	628	340
NChap1_final_00006542	A1	89.118	340	37	0	309	648	703	44018845	44018506	467141259	2.67e-116	424	229
NChap1_final_00006554	A2	89.861	937	86	3	1	929	930	208145916	208146851	327917628	0.0	1195	647
NChap1_final_00006554	Y1	83.356	739	107	7	60	792	930	51526854	51526126	343398141	0.0	669	362
NChap1_final_00006554	Y2	97.097	310	9	0	620	929	930	11515311	11515002	347874410	3.42e-146	523	283
NChap1_final_00006554	A1	91.667	216	18	0	714	929	930	447450479	447450694	467141259	6.28e-79	300	162
NChap1_final_00006613	Y1	100.000	528	0	0	1	528	874	813792	813265	343398141	0.0	976	528
NChap1_final_00006767	Y1	98.254	401	5	2	884	1283	1283	20454048	20453649	343398141	0.0	701	379
NChap1_final_00006994	Y1	98.589	496	7	0	1	496	1328	38016448	38016943	343398141	0.0	878	475
NChap1_final_00006994	Y2	92.063	189	14	1	1	189	1328	36184440	36184253	347874410	3.30e-68	265	143
NChap1_final_00006994	A1	93.243	74	4	1	583	655	1328	438230674	438230601	467141259	5.88e-21	108	58
NChap1_final_00007496	Y2	100.000	177	0	0	1	177	837	142770780	142770956	347874410	2.58e-87	327	177
NChap1_final_00007541	Y2	100.000	298	0	0	1	298	471	146683699	146683402	347874410	7.70e-155	551	298
NChap1_final_00007566	Y2	99.441	537	3	0	1	537	1533	134797309	134797845	347874410	0.0	976	528
NChap1_final_00007566	A1	86.726	113	15	0	640	752	1533	399243429	399243317	467141259	1.88e-26	126	68
NChap1_final_00007566	A2	82.828	99	16	1	656	753	1533	275637626	275637528	327917628	8.87e-15	87.9	47
NChap1_final_00007590	Y2	99.384	487	3	0	212	698	698	132578682	132578196	347874410	0.0	883	478
NChap1_final_00007611	Y2	97.768	448	10	0	1	448	3066	131782395	131782842	347874410	0.0	773	418
NChap1_final_00007611	A4	97.748	444	8	1	7	448	3066	84452704	84453147	174131248	0.0	763	413
NChap1_final_00007611	A2	97.523	444	9	1	7	448	3066	217594097	217594540	327917628	0.0	758	410
NChap1_final_00007753	Y2	98.422	507	5	1	1	504	963	118757112	118757618	347874410	0.0	889	481
NChap1_final_00008033	Y2	99.573	234	1	0	1	234	581	103417750	103417517	347874410	1.69e-117	427	231
NChap1_final_00008081	Y2	100.000	69	0	0	19	87	183	101558109	101558041	347874410	5.43e-28	128	69
NChap1_final_00008215	Y2	99.658	585	2	0	1	585	2073	95749329	95748745	347874410	0.0	1070	579
NChap1_final_00008414	Y2	99.383	162	1	0	1	162	354	87034644	87034805	347874410	1.06e-77	294	159
NChap1_final_00008530	Y2	100.000	292	0	0	1	292	733	83462819	83462528	347874410	2.65e-151	540	292
NChap1_final_00008530	A2	81.818	286	47	3	4	288	733	154771376	154771095	327917628	1.40e-59	235	127
NChap1_final_00008595	Y2	100.000	583	0	0	628	1210	1833	81639813	81639231	347874410	0.0	1077	583
NChap1_final_00008595	A1	83.838	198	28	4	1015	1210	1833	466644465	466644270	467141259	3.67e-44	185	100
NChap1_final_00008849	Y2	100.000	212	0	0	497	708	708	70107797	70108008	347874410	7.59e-107	392	212
NChap1_final_00008849	Y1	93.902	82	5	0	185	266	708	291193526	291193445	343398141	3.06e-26	124	67
NChap1_final_00008861	Y2	99.187	123	1	0	238	360	360	69606170	69606048	347874410	5.15e-56	222	120
NChap1_final_00008861	Y1	100.000	28	0	0	104	131	360	141935408	141935435	343398141	7.15e-05	52.8	28
NChap1_final_00009005	Y2	99.373	1435	8	1	110	1544	1544	61926572	61925139	347874410	0.0	2599	1407
NChap1_final_00009053	Y2	100.000	674	0	0	1	674	1268	59364942	59365615	347874410	0.0	1245	674
NChap1_final_00009239	Y2	99.807	1037	2	0	648	1684	2478	51843390	51844426	347874410	0.0	1905	1031
NChap1_final_00009307	Y2	93.412	425	2	3	1	425	1275	49030319	49030717	347874410	4.56e-171	606	328
NChap1_final_00009327	Y2	98.392	311	5	0	644	954	954	48478898	48479208	347874410	2.08e-153	547	296
NChap1_final_00009386	Y2	100.000	753	0	0	306	1058	1058	46018497	46017745	347874410	0.0	1391	753
NChap1_final_00009403	Y2	100.000	385	0	0	1123	1507	1716	45593532	45593916	347874410	0.0	712	385
NChap1_final_00009404	Y2	99.436	532	3	0	1260	1791	2061	45587563	45588094	347874410	0.0	966	523
NChap1_final_00009543	Y2	99.550	1112	5	0	1239	2350	2619	41880533	41881644	347874410	0.0	2026	1097
NChap1_final_00009544	Y2	99.262	1084	8	0	326	1409	1653	41846074	41847157	347874410	0.0	1958	1060
NChap1_final_00009589	Y2	100.000	119	0	0	1	119	258	40612151	40612033	347874410	1.28e-55	220	119
NChap1_final_00009629	Y2	99.738	382	1	0	449	830	830	39498900	39499281	347874410	0.0	701	379
NChap1_final_00009631	Y2	99.321	442	0	3	1	439	522	39381239	39380798	347874410	0.0	797	431
NChap1_final_00009631	A2	90.984	244	22	0	188	431	522	56819014	56819257	327917628	4.38e-88	329	178
NChap1_final_00009666	Y2	100.000	199	0	0	1	199	407	38331942	38332140	347874410	7.13e-100	368	199
NChap1_final_00009673	Y2	99.363	314	2	0	1	314	363	38274462	38274775	347874410	1.61e-160	569	308
NChap1_final_00009714	Y2	99.479	384	2	0	1	384	1248	37279758	37279375	347874410	0.0	699	378
NChap1_final_00009714	A1	93.103	87	2	2	748	834	1248	136193919	136194001	467141259	5.48e-26	124	67
NChap1_final_00009895	Y2	95.510	1225	34	4	406	1630	1853	33435071	33436274	347874410	0.0	1938	1049
NChap1_final_00009938	Y2	99.653	288	1	0	1	288	1560	32646829	32646542	347874410	4.49e-147	527	285
NChap1_final_00009938	A4	93.564	202	7	2	462	662	1560	114373791	114373987	174131248	1.38e-77	296	160
NChap1_final_00009938	A2	80.543	221	43	0	664	884	1560	19532476	19532256	327917628	8.72e-40	171	92
NChap1_final_00009940	Y2	99.286	140	0	1	575	714	714	32626344	32626206	347874410	1.36e-64	252	136
NChap1_final_00010055	Y2	99.534	429	2	0	1	429	611	30415524	30415952	347874410	0.0	782	423
NChap1_final_00010078	Y2	99.007	302	2	1	352	652	652	29543725	29544026	347874410	2.35e-151	540	292
NChap1_final_00010160	Y2	99.740	385	1	0	1462	1846	1846	27340400	27340784	347874410	0.0	706	382
NChap1_final_00010193	Y2	98.780	328	1	1	119	443	443	26622517	26622844	347874410	9.20e-164	580	314
NChap1_final_00010207	Y2	99.094	662	5	1	693	1353	1563	26473688	26474349	347874410	0.0	1188	643
NChap1_final_00010208	Y2	98.531	817	2	1	1	817	1805	26456773	26457579	347874410	0.0	1434	776
NChap1_final_00010225	Y2	99.373	319	2	0	1	319	603	25918120	25918438	347874410	4.59e-163	579	313
NChap1_final_00010225	A2	88.715	319	33	2	1	319	603	4789473	4789158	327917628	2.98e-105	387	209
NChap1_final_00010261	Y2	99.497	398	2	0	1	398	1499	25157056	25157453	347874410	0.0	725	392
NChap1_final_00010307	Y2	98.936	658	6	1	1	657	1001	23975035	23975692	347874410	0.0	1175	636
NChap1_final_00010338	Y2	100.000	351	0	0	1	351	810	23593120	23593470	347874410	0.0	649	351
NChap1_final_00010372	Y2	99.589	487	2	0	1	487	1136	23072961	23073447	347874410	0.0	889	481
NChap1_final_00010385	Y2	99.077	1083	10	0	613	1695	1695	22883920	22882838	347874410	0.0	1945	1053
NChap1_final_00010402	Y2	99.631	1084	4	0	709	1792	2572	22659162	22658079	347874410	0.0	1980	1072
NChap1_final_00010402	Y1	76.190	210	43	6	1588	1795	2572	158067931	158067727	343398141	1.49e-19	104	56
NChap1_final_00010409	Y2	99.486	389	0	1	1540	1926	1926	22550047	22549659	347874410	0.0	706	382
NChap1_final_00010417	Y2	100.000	154	0	0	120	273	435	22473935	22473782	347874410	7.92e-75	285	154
NChap1_final_00010458	Y2	99.104	335	3	0	478	812	1041	21933818	21934152	347874410	4.79e-170	603	326
NChap1_final_00010471	Y2	99.394	165	1	0	33	197	819	21540366	21540530	347874410	5.50e-79	300	162
NChap1_final_00010567	Y2	100.000	192	0	0	319	510	1274	20548237	20548428	347874410	1.82e-95	355	192
NChap1_final_00010567	A2	93.085	188	13	0	319	506	1274	1745008	1745195	327917628	1.46e-71	276	149
NChap1_final_00010568	Y2	100.000	290	0	0	1	290	1002	20542814	20543103	347874410	4.74e-150	536	290
NChap1_final_00010588	Y2	99.887	885	1	0	187	1071	1071	20263183	20264067	347874410	0.0	1629	882
NChap1_final_00010816	Y2	95.082	793	23	4	1	790	1566	15222218	15221439	347874410	0.0	1234	668
NChap1_final_00010816	A4	93.182	44	1	2	1	43	1566	162121608	162121566	174131248	1.53e-07	63.9	34
NChap1_final_00010816	A1	88.462	52	5	1	9	60	1566	22688533	22688583	467141259	5.50e-07	62.1	33
NChap1_final_00010816	A2	85.714	56	6	2	6	60	1566	222702685	222702739	327917628	7.11e-06	58.4	31
NChap1_final_00010819	Y2	96.960	658	20	0	498	1155	1155	15124750	15125407	347874410	0.0	1105	598
NChap1_final_00010900	Y2	99.637	551	2	0	1	551	1719	13793985	13794535	347874410	0.0	1007	545
NChap1_final_00010900	A2	91.803	61	3	2	1581	1640	1719	12184700	12184759	327917628	1.29e-13	84.2	45
NChap1_final_00010902	Y2	97.314	484	6	2	8	485	1399	13784929	13785411	347874410	0.0	815	441
NChap1_final_00010971	Y2	99.451	728	4	0	1	728	762	10666885	10667612	347874410	0.0	1323	716
NChap1_final_00010971	A1	100.000	37	0	0	726	762	762	459866485	459866521	467141259	1.57e-09	69.4	37
NChap1_final_00010989	Y2	99.865	1477	2	0	862	2338	2338	10404014	10402538	347874410	0.0	2717	1471
NChap1_final_00010989	A2	84.169	379	29	8	1	351	2338	41367219	41367594	327917628	3.41e-90	339	183
NChap1_final_00010989	A1	90.045	221	16	4	137	354	2338	260687610	260687827	467141259	5.82e-73	281	152
NChap1_final_00010989	Y1	93.714	175	10	1	150	324	2338	11365074	11364901	343398141	7.58e-67	261	141
NChap1_final_00010989	A4	87.981	208	18	6	142	344	2338	68607550	68607755	174131248	3.55e-60	239	129
NChap1_final_00010996	Y2	99.306	432	3	0	1	432	791	10260397	10259966	347874410	0.0	782	423
NChap1_final_00011002	Y2	100.000	456	0	0	1	456	1113	10206300	10206755	347874410	0.0	843	456
NChap1_final_00011009	Y2	100.000	711	0	0	818	1528	1563	10140947	10140237	347874410	0.0	1314	711
NChap1_final_00011047	Y2	100.000	138	0	0	1	138	186	9378429	9378292	347874410	2.43e-66	255	138
NChap1_final_00011048	Y2	99.562	2514	11	0	1	2514	2514	9377531	9375018	347874410	0.0	4582	2481
NChap1_final_00011048	A1	90.780	141	13	0	315	455	2514	21779465	21779325	467141259	3.91e-45	189	102
NChap1_final_00011095	Y2	100.000	798	0	0	1067	1864	1864	8447423	8446626	347874410	0.0	1474	798
NChap1_final_00011137	Y2	99.722	360	1	0	469	828	828	7621348	7621707	347874410	0.0	660	357
NChap1_final_00011162	Y2	98.929	280	0	1	683	962	962	7307783	7308059	347874410	2.14e-138	497	269
NChap1_final_00011162	A1	96.078	51	2	0	539	589	962	207630627	207630677	467141259	7.12e-14	84.2	45
NChap1_final_00011172	Y2	100.000	533	0	0	1	533	555	7065664	7066196	347874410	0.0	985	533
NChap1_final_00011224	Y2	98.818	423	0	1	145	562	1324	6389238	6388816	347874410	0.0	749	405
NChap1_final_00011245	Y2	100.000	182	0	0	1	182	603	6148195	6148376	347874410	3.05e-90	337	182
NChap1_final_00011245	A1	92.000	100	7	1	320	418	603	63409445	63409544	467141259	9.22e-31	139	75
NChap1_final_00011291	Y2	100.000	372	0	0	175	546	729	5440459	5440830	347874410	0.0	688	372
NChap1_final_00011311	Y2	100.000	264	0	0	1	264	498	5193512	5193775	347874410	6.50e-136	488	264
NChap1_final_00011395	Y2	100.000	162	0	0	254	415	415	4139429	4139590	347874410	2.70e-79	300	162
NChap1_final_00011406	Y2	99.277	415	3	0	744	1158	1158	3978904	3978490	347874410	0.0	750	406
NChap1_final_00011415	Y2	99.275	276	2	0	1	276	865	3901666	3901941	347874410	5.35e-139	499	270
NChap1_final_00011415	A1	87.050	139	18	0	666	804	865	275413225	275413087	467141259	3.71e-36	158	85
NChap1_final_00011468	Y2	99.303	287	2	0	330	616	618	3137576	3137290	347874410	2.89e-145	520	281
NChap1_final_00011468	A2	83.516	91	15	0	22	112	618	42286794	42286704	327917628	1.25e-14	86.1	46
NChap1_final_00011470	Y2	99.769	432	0	1	403	833	988	3125374	3124943	347874410	0.0	791	428
NChap1_final_00011472	Y2	99.342	152	1	0	1	152	304	3116830	3116679	347874410	3.24e-72	276	149
NChap1_final_00011527	Y2	97.222	216	3	2	1	213	219	2470401	2470186	347874410	1.67e-98	363	196
NChap1_final_00011559	Y2	98.792	331	4	0	120	450	669	1683769	1684099	347874410	2.36e-166	590	319
NChap1_final_00011584	Y2	99.928	1380	1	0	1	1380	2650	1438742	1437363	347874410	0.0	2543	1377
